"Procedure
 Code",Rate Type Description,Rate Type,Modifier 1,Modifier 2,Modifier 3,Modifier 4,Min Age,Max Age,Post Op Days,Total Allowable Amount 07.2022,Relative Value,Prior Authorization Needed,Notes,TRI Indicator
P9012,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9016,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9017,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9019,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9020,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9021,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9022,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9023,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9031,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9032,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9033,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9034,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9035,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9036,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9037,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9038,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9039,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9040,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9041,DEFAULT,DEF,,,,,0,999,0, $2.59 ,,,,
P9043,DEFAULT,DEF,,,,,0,999,0, $16.00 ,,,,
P9044,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9045,DEFAULT,DEF,,,,,0,999,0, $9.44 ,,,,
P9046,DEFAULT,DEF,,,,,0,999,0, $29.00 ,,,,
P9047,DEFAULT,DEF,,,,,0,999,0, $14.23 ,,,,
P9048,DEFAULT,DEF,,,,,0,999,0, $425.50 ,,,,
P9050,DEFAULT,DEF,,,,,0,999,0, $22.34 ,,,,
P9051,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9052,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9053,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9054,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9055,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9056,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9057,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9058,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9059,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9060,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9070,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9071,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9072,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,Code Terminated 12/31/2017,
P9073,DEFAULT,DEF,,,,,0,999,0, $170.32 ,,,,
P9100,DEFAULT,DEF,,,,,0,999,0, $33.73 ,,,,
P9603,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9604,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
P9612,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
P9615,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
Q0081,DEFAULT,DEF,,,,,0,999,0, $55.38 ,,,,
Q0083,DEFAULT,DEF,,,,,0,999,0, $43.64 ,,,,
Q0084,DEFAULT,DEF,,,,,0,999,0, $6.39 ,,,,
Q0085,DEFAULT,DEF,,,,,0,999,0, $68.25 ,,,,
Q0091,DEFAULT,DEF,,,,,0,999,0, $40.67 ,,,,
Q0092,DEFAULT,DEF,,,,,0,999,0, $8.13 ,,,,
Q0111,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
Q0112,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
Q0113,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
Q0114,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
Q0115,DEFAULT,DEF,,,,,0,999,0, See CDL UPL Fee Schedule  ,, See CDL UPL Fee Schedule  ,,
Q0138,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0139,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0161,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0162,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0163,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0164,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0166,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0167,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0169,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0173,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0174,DEFAULT,DEF,,,,,0,999,0, Code is Manually Priced ,,,,
Q0175,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0177,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0181,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0220,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0221,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0222,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0239,DEFAULT,DEF,,,,,0,999,0, $-   ,,,,
Q0240,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0243,DEFAULT,DEF,,,,,0,999,0, $-   ,,,,
Q0245,DEFAULT,DEF,,,,,0,999,0, $-   ,,,,
Q0247,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q0477,DEFAULT,DEF,,,,,0,999,0, Code is Manually Priced ,,,,
Q0478,DEFAULT,DEF,,,,,0,999,0, $140.65 ,,,,
Q0479,DEFAULT,DEF,,,,,0,999,0," $9,063.48 ",,,,
Q0480,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0481,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0482,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0483,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0484,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0485,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0486,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0487,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0488,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0489,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0490,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0491,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0492,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0493,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0494,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0495,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0496,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0497,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0498,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0499,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0500,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0501,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0502,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0503,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0504,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0505,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,Code Terminated 03/31/2013,
Q0506,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q0510,DEFAULT,DEF,,,,,0,999,0, $10.58 ,,,,
Q0511,DEFAULT,DEF,,,,,0,999,0, $5.48 ,,,,
Q0512,DEFAULT,DEF,,,,,0,999,0, $3.58 ,,,,
Q0513,DEFAULT,DEF,,,,,0,999,0, $7.28 ,,,,
Q0514,DEFAULT,DEF,,,,,0,999,0, $16.80 ,,,,
Q1005,DEFAULT,DEF,,,,,0,999,0, $37.41 ,,,,
Q2009,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q2017,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q2026,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q2027,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,Code Terminated 12/31/2013,
Q2034,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q2035,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q2036,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q2037,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q2038,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q2039,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q2043,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q2049,DEFAULT,DEF,,,,,1,999,0, $526.75 ,,,,
Q2050,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q2053,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,NEW CODE,
Q2054,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,New Code Effective 10/01/2021,
Q2054,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,New code effective 10/1/2021,
Q2055,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q3001,DEFAULT,DEF,,,,,0,999,0, $80.09 ,,,,
Q3014,DEFAULT,DEF,,,,,0,999,0, $22.88 ,,,,
Q3031,DEFAULT,DEF,,,,,0,999,0, $10.87 ,,,,
Q4001,DEFAULT,DEF,,,,,0,999,0, $78.35 ,,,,
Q4002,DEFAULT,DEF,,,,,0,999,0, $104.47 ,,,,
Q4003,DEFAULT,DEF,,,,,11,999,0, $78.35 ,,,,
Q4004,DEFAULT,DEF,,,,,11,999,0, $104.47 ,,,,
Q4005,DEFAULT,DEF,,,,,11,999,0, $78.35 ,,,,
Q4006,DEFAULT,DEF,,,,,11,999,0, $104.47 ,,,,
Q4007,DEFAULT,DEF,,,,,0,10,0, $78.35 ,,,,
Q4008,DEFAULT,DEF,,,,,0,10,0, $104.47 ,,,,
Q4009,DEFAULT,DEF,,,,,11,999,0, $78.35 ,,,,
Q4010,DEFAULT,DEF,,,,,11,999,0, $104.47 ,,,,
Q4011,DEFAULT,DEF,,,,,0,10,0, $78.35 ,,,,
Q4012,DEFAULT,DEF,,,,,0,10,0, $104.47 ,,,,
Q4013,DEFAULT,DEF,,,,,11,999,0, $78.35 ,,,,
Q4014,DEFAULT,DEF,,,,,11,999,0, $104.47 ,,,,
Q4015,DEFAULT,DEF,,,,,0,10,0, $78.35 ,,,,
Q4016,DEFAULT,DEF,,,,,0,10,0, $104.47 ,,,,
Q4017,DEFAULT,DEF,,,,,11,999,0, $78.35 ,,,,
Q4018,DEFAULT,DEF,,,,,11,999,0, $104.47 ,,,,
Q4019,DEFAULT,DEF,,,,,0,10,0, $78.35 ,,,,
Q4020,DEFAULT,DEF,,,,,0,10,0, $104.47 ,,,,
Q4021,DEFAULT,DEF,,,,,11,999,0, $78.35 ,,,,
Q4022,DEFAULT,DEF,,,,,11,999,0, $104.47 ,,,,
Q4023,DEFAULT,DEF,,,,,0,10,0, $78.35 ,,,,
Q4024,DEFAULT,DEF,,,,,0,10,0, $104.47 ,,,,
Q4025,DEFAULT,DEF,,,,,11,999,0, $78.35 ,,,,
Q4026,DEFAULT,DEF,,,,,11,999,0, $104.47 ,,,,
Q4027,DEFAULT,DEF,,,,,0,10,0, $78.35 ,,,,
Q4028,DEFAULT,DEF,,,,,0,10,0, $104.47 ,,,,
Q4029,DEFAULT,DEF,,,,,11,999,0, $78.35 ,,,,
Q4030,DEFAULT,DEF,,,,,11,999,0, $104.47 ,,,,
Q4031,DEFAULT,DEF,,,,,0,10,0, $78.30 ,,,,
Q4032,DEFAULT,DEF,,,,,0,10,0, $104.47 ,,,,
Q4033,DEFAULT,DEF,,,,,11,999,0, $78.30 ,,,,
Q4034,DEFAULT,DEF,,,,,11,999,0, $104.47 ,,,,
Q4035,DEFAULT,DEF,,,,,0,10,0, $78.30 ,,,,
Q4036,DEFAULT,DEF,,,,,0,10,0, $104.47 ,,,,
Q4037,DEFAULT,DEF,,,,,11,999,0, $78.30 ,,,,
Q4038,DEFAULT,DEF,,,,,11,999,0, $104.47 ,,,,
Q4039,DEFAULT,DEF,,,,,0,10,0, $78.35 ,,,,
Q4040,DEFAULT,DEF,,,,,0,10,0, $22.52 ,,,,PT/OT/ST TRI
Q4041,DEFAULT,DEF,,,,,11,999,0, $78.35 ,,,,
Q4042,DEFAULT,DEF,,,,,11,999,0, $104.47 ,,,,
Q4043,DEFAULT,DEF,,,,,0,10,0, $78.35 ,,,,
Q4044,DEFAULT,DEF,,,,,0,10,0, $104.47 ,,,,
Q4045,DEFAULT,DEF,,,,,11,999,0, $78.35 ,,,,
Q4046,DEFAULT,DEF,,,,,11,999,0, $104.47 ,,,,
Q4047,DEFAULT,DEF,,,,,0,10,0, $78.35 ,,,,
Q4048,DEFAULT,DEF,,,,,0,10,0, $10.22 ,,,,PT/OT/ST TRI
Q4049,DEFAULT,DEF,,,,,0,999,0, $9.11 ,,,,
Q4081,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q4100,DEFAULT,DEF,,,,,0,999,0, Code is Manually Priced ,,,,
Q4101,DEFAULT,DEF,,,,,0,999,0, $29.76 ,,,,
Q4102,DEFAULT,DEF,,,,,0,999,0, $13.98 ,,,,
Q4103,DEFAULT,DEF,,,,,0,999,0, $13.98 ,,,,
Q4104,DEFAULT,DEF,,,,,0,999,0, $13.98 ,,,,
Q4105,DEFAULT,DEF,,,,,0,999,0, $13.98 ,,,,
Q4106,DEFAULT,DEF,,,,,0,999,0, $29.76 ,,,,
Q4107,DEFAULT,DEF,,,,,0,999,0, $88.30 ,,,,
Q4108,DEFAULT,DEF,,,,,0,999,0, $13.98 ,,,,
Q4110,DEFAULT,DEF,,,,,0,999,0, $13.98 ,,,,
Q4111,DEFAULT,DEF,,,,,0,999,0, $88.30 ,,,,
Q4112,DEFAULT,DEF,,,,,0,999,0, $359.37 ,,,,
Q4113,DEFAULT,DEF,,,,,0,999,0, $359.37 ,,,,
Q4114,DEFAULT,DEF,,,,,0,999,0," $1,003.32 ",,,,
Q4115,DEFAULT,DEF,,,,,0,999,0, $88.30 ,,,,
Q4116,DEFAULT,DEF,,,,,0,999,0, $88.30 ,,,,
Q4117,DEFAULT,DEF,,,,,,,, Not A Benefit ,,,,
Q4121,DEFAULT,DEF,,,,,0,999,0, $29.76 ,,,,
Q4122,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4123,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4124,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4125,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4126,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4127,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4128,DEFAULT,DEF,,,,,0,999,0, $88.30 ,,,,
Q4130,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4150,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4151,DEFAULT,DEF,,,,,0,999,0, $88.30 ,,,,
Q4152,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4153,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4154,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4155,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4156,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4157,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4158,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4159,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4160,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4161,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4162,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4163,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4164,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4165,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q4186,DEFAULT,DEF,,,,,0,999,0, $88.30 ,,,,
Q4187,DEFAULT,DEF,,,,,0,999,0, $88.30 ,,,,
Q4199,DEFAULT,DEF,,,,,0,999,0, $88.30 ,,,New Code Effective 01/01/2022,
Q5001,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q5002,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q5003,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q5004,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q5005,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q5006,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q5007,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q5008,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q5009,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q5010,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q5101,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5102,DEFAULT,DEF,,,,,0,999,0, Not a Benefit ,,,Code discontinued 3/31/19,
Q5103,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5104,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5105,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5106,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5107,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5108,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5110,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5111,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5112,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5113,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5114,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5115,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5116,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5117,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5118,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5119,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5120,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5121,DEFAULT,DEF,,,,,0,999,, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q5121,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,NEW CODE,
Q5122,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,"NEW CODE, Effective 04/01/2021",
Q5122,DEFAULT,DEF,,,,,0,999,, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,New code effective 4/1/2021,
Q5123,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q9950,DEFAULT,DEF,,,,,0,999,0, $35.40 ,,,,
Q9953,DEFAULT,DEF,,,,,0,999,0, $34.80 ,,,,
Q9954,DEFAULT,DEF,,,,,0,999,0, $11.38 ,,,,
Q9956,DEFAULT,DEF,,,,,0,999,0, $67.09 ,,,,
Q9957,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q9958,DEFAULT,DEF,,,,,0,999,0, $0.09 ,,,,
Q9959,DEFAULT,DEF,,,,,0,999,0, $0.09 ,,,,
Q9960,DEFAULT,DEF,,,,,0,999,0, $0.14 ,,,,
Q9961,DEFAULT,DEF,,,,,0,999,0, $0.18 ,,,,
Q9962,DEFAULT,DEF,,,,,0,999,0, $0.22 ,,,,
Q9963,DEFAULT,DEF,,,,,0,999,0, $0.19 ,,,,
Q9964,DEFAULT,DEF,,,,,0,999,0, $0.36 ,,,,
Q9965,DEFAULT,DEF,,,,,0,999,0, $1.49 ,,,,
Q9966,DEFAULT,DEF,,,,,0,999,0, $0.45 ,,,,
Q9967,DEFAULT,DEF,,,,,0,999,0, $0.12 ,,,,
Q9968,DEFAULT,DEF,,,,,0,999,0, Code is Manually Priced ,,,,
Q9969,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
Q9982,DEFAULT,DEF,,,,,0,999,0," $3,489.53 ",,,,
Q9991,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
Q9992,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
R0070,DEFAULT,DEF,,,,,0,999,0, $24.87 ,,,,
R0075,DEFAULT,DEF,TT,,,,0,999,0, $1.60 ,,,,
R0075,DEFAULT,DEF,,,,,0,999,0, $12.43 ,,,,
R0076,DEFAULT,DEF,,,,,0,999,0, $10.44 ,,,,
S0012,DEFAULT,DEF,,,,,0,999,0, Not A Benefit ,,,,
S0013,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,New code effective 1/1/2021,
S0014,DEFAULT,DEF,,,,,0,999,0, $3.47 ,,,,
S0017,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
S0020,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
S0023,DEFAULT,DEF,,,,,0,999,0, $12.15 ,,,,
S0028,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
S0030,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
S0032,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
S0034,DEFAULT,DEF,,,,,0,999,0, $32.63 ,,,,
S0039,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
S0040,DEFAULT,DEF,,,,,0,999,0, $16.90 ,,,,
S0073,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
S0074,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
S0077,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
S0078,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
S0080,DEFAULT,DEF,,,,,0,999,0, See Physician Administered Drugs Fee Schedule ,, See Physician Administered Drugs Fee Schedule ,,
S0081,DEFAULT,DEF,,,,,0,999,0, $5.68 ,,,,
